ID,Typology,power_l1,power_l2,power_l3,power_l4,power_l5,power_l6,power_l7,power_l8,power_l9,power_l10,power_l11,power_l12,power_l13,power_l14,power_l15,power_l16,power_l17,power_l18,power_l19,power_l20
EXP11_Cylindrical bidirectional,Bidirectional,0.26747313818347396,0.5239784560677895,0.07046974513817164,0.025594393997345772,0.04671607728680584,0.027723370067306984,0.008505288336248858,0.00851718825735781,0.004392998369725638,0.004962996753828412,0.002875138286845462,0.0019884638921765607,0.0021030099648828918,0.0006045038958557852,0.0013755925040371789,0.0006796722961873108,0.0007561309259744942,0.000530122194173476,0.00045790266475460243,0.00029581091705795
EXP12_Discoid,Discoid,0.6285812350687721,0.25293230097392455,0.008631969183211064,0.0655734368980764,0.010269460838661381,0.01373028406351044,0.003600168148446776,0.005573938945730007,0.0018252752198030437,0.0024122036516624717,0.0018850593744840485,0.0018311788184161833,0.0006811389758688248,0.0005756380065823778,0.0004951359078814874,0.0004383703041664796,0.00027696347932475537,0.00031289139791400533,0.00020387013704162093,0.00016948060652208395
EXP13_Conical unidirectional,Unidirectional,0.7029106100345706,0.1919797869182497,0.06913362366019057,0.006941326685600863,0.012590747804063912,0.004665204091694967,0.003750453884687528,0.003144207916834195,0.0013998036184597747,0.0008993465030343631,0.000859704725980562,0.0004797051706296468,0.0002991628558832962,0.00021279001255588426,0.00018346384392875582,8.676409468852259e-05,0.00016483606840835715,6.56777625194497e-05,0.00013830733587481036,9.447701214430963e-05
EXP14_Levallois convergent,Levallois,0.11788449288679036,0.707157822391432,0.044633038575033396,0.05321748579990164,0.030361312269499605,0.012237412914731193,0.010601148518273791,0.00743815158761443,0.004427118918879596,0.002719906470692458,0.002960067308799861,0.001465383537101922,0.0013118325660771621,0.0008617313968637009,0.0007566150556995486,0.0006018655936147442,0.0005978793190423547,0.00025718156636898816,0.00029795421911333177,0.00021159910446990785
EXP15_Levallois convergent,Levallois,0.4534227158328742,0.3160191628650372,0.12478842345974119,0.05877185493086132,0.020080251242510304,0.00941599366051163,0.006244068402345086,0.0029394000306045714,0.0021472887122591273,0.0019129981298679406,0.0009233589237070754,0.0009754159970260609,0.0004335937401464157,0.0004479086519206474,0.0004629213218526544,0.00022208847760783702,0.00024012799422543367,0.00021311242679263352,0.00015684160881774723,0.0001824735912911362
EXP16_Discoid,Discoid,0.541372337404484,0.3004238913568785,0.05256714541359658,0.05307856572929662,0.017846751658581277,0.010834530632123118,0.005008527719400718,0.004348787455948918,0.003960208654066556,0.0037596668335271046,0.0018594778338196355,0.0017066480326928086,0.0008599402388841167,0.0004884125521772869,0.0004982347662746843,0.0005108645139716599,0.0002665901028934609,0.00024419773886921275,0.00020569854267179534,0.00015952281984162834
EXP17_Discoid,Discoid,0.7689472380914003,0.08428624137218525,0.09075906108431253,0.010668413309833,0.01906518923541597,0.005698581865807272,0.0054458210767515496,0.005946612590951391,0.0014470262061106929,0.0026806924518288484,0.0011837261477164358,0.0009826631484399107,0.0009575331533029788,0.0002935742249213591,0.0006190825450200283,0.0002461877289114833,0.00024605767735637037,0.00023302105308359823,0.00012230984192813086,0.00017096719472265885
EXP18_Discoid,Discoid,0.5233993219912674,0.24144932527887186,0.1528679988495545,0.01805113003218747,0.02486609544990225,0.013745761613133635,0.006717908783455496,0.006870638190870754,0.0020396614384851994,0.0028505841816261032,0.0021072986395715113,0.0011171057724727784,0.0012126463273907568,0.000772293879274458,0.000605215153828286,0.0005042278888795465,0.00019094270801626198,0.0002797173012304448,0.00017480491713958124,0.00017732160284143568
EXP19_Levallois preferential,Levallois,0.22604161303649914,0.5401494164405998,0.08297948773273219,0.08188049689682791,0.03125434673215982,0.011151398027449593,0.009707555381787676,0.002595537531977399,0.004697055528346433,0.002013462094943079,0.0019632322967421153,0.0014247889053492177,0.0009051832770753516,0.0009656929525062407,0.000671963958869857,0.0004374858284562014,0.0005287192133497819,0.0002388860344429974,0.0002637891204909947,0.00012988900939423333
EXP20_Cylindrical bidirectional,Bidirectional,0.07123744916777132,0.728974825009889,0.053351960755159654,0.07192234205144002,0.01643503517852847,0.022337629546827283,0.011307014086294205,0.00865869495636729,0.003597971568883107,0.0024331623396812736,0.0018430871700120509,0.0022767860419344766,0.0016910191648313812,0.0010705018607363814,0.0006157997643779836,0.000707634964132142,0.0002940047233394885,0.0004848762310392078,0.00031760965894072745,0.0004425957598144016
